property_id,lot_area,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,foundation,gr_liv_area,bedroom_abv_gr,fireplaces,yr_sold,sale_condition,lot_frontage,exterior1st,sale_type,fence,garage_type,mas_vnr_type,garage_cars,bsmt_fin_sf1,bsmt_fin_sf2,total_bsmt_sf,porcentaje_sotano_terminado,total_outdoor_space,has_outdoor_space,lot_coverage_pct,garage_age,house_age,years_since_remodel,has_been_remodeled,total_bathrooms,is_noisy,mo_sold_sin,mo_sold_cos,es_temporada_alta,total_living_porch,total_outdoor_deck,has_gas_heating,has_central_air,is_single_kitchen,has_standard_electrical,exter_qual,exter_cond,bsmt_qual,heating_qc,kitchen_qual,fireplace_qu,functional,bsmt_fin_type2,bsmt_exposure,lot_shape,garage_finish,paved_drive,land_slope,alley,log_sale_price,deterioration_index,needs_urgent_repair,edad_efectiva,penalizacion_condicion
1091,8544,Lvl,Corner,NAmes,Duplex,1Story,3,4,Gable,Slab,1040,2,0,2009,Normal,60.0,BrkFace,WD,None,Detchd,None,2,0,0,0,0.0,0,0,0.12172284644194757,22,59,59,0,2.0,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,3,3,0,2,3,0,7,0,0,3,1,2,2,0,11.439278924801929,5,0,0,0
27,7200,Lvl,Corner,NAmes,1Fam,1Story,5,7,Gable,CBlock,900,3,0,2010,Normal,60.0,Wd Sdng,WD,None,Detchd,None,2,234,486,900,0.8,254,1,0.125,5,59,10,1,1.5,0,0.49999999999999994,-0.86602540378443871,1,0,254,1,1,1,1,3,3,3,3,4,0,7,3,2,3,1,2,2,0,11.811547477460344,4,0,49,1
1413,7200,Lvl,Inside,NAmes,Duplex,1Story,4,5,Gable,Slab,1040,2,0,2009,Normal,60.0,BrkFace,WD,None,Detchd,None,2,0,0,0,0.0,0,0,0.14444444444444443,53,60,59,1,2.0,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,3,3,0,2,3,0,7,0,0,3,1,2,2,0,11.407564949312402,5,0,1,0
1459,9717,Lvl,Inside,NAmes,1Fam,1Story,5,6,Hip,CBlock,1078,2,0,2010,Normal,68.0,MetalSd,WD,None,Attchd,None,1,49,1029,1078,1.0,478,1,0.11093959040856231,60,60,14,1,2.0,0,0.86602540378443871,-0.49999999999999978,1,112,366,1,1,1,0,3,3,3,4,4,0,7,3,2,3,1,2,2,0,11.864462231052837,3,0,46,1
874,12144,Lvl,Inside,NAmes,1Fam,1Story,5,7,Gable,CBlock,1268,3,1,2009,Normal,60.0,HdBoard,WD,None,Attchd,None,1,375,0,832,0.45072115384615385,28,1,0.1044137022397892,60,60,59,1,1.0,0,-1.0,-1.8369701987210297e-16,0,0,28,1,1,1,1,4,3,3,4,3,4,7,1,1,3,1,2,2,0,11.798104407203891,3,0,1,0
312,8000,Lvl,Inside,NAmes,1Fam,1Story,6,6,Gable,CBlock,972,2,1,2009,Normal,50.0,VinylSd,WD,None,Detchd,None,1,680,0,972,0.69958847736625518,0,0,0.1215,61,61,7,1,2.0,0,0.49999999999999994,-0.86602540378443871,1,0,0,1,1,1,1,3,4,3,5,3,4,7,1,1,3,1,2,2,0,11.790557201568507,1,0,54,1
576,8480,Lvl,Inside,NAmes,1Fam,1.5Fin,5,5,Gable,CBlock,1216,2,0,2008,Abnorml,80.0,MetalSd,COD,None,Detchd,None,1,442,0,832,0.53125,260,1,0.14339622641509434,61,61,58,1,1.0,0,-0.8660254037844386,0.50000000000000011,0,102,158,1,1,1,1,3,3,3,3,3,0,7,1,1,3,1,2,2,0,11.682668239557323,4,0,3,0
659,17503,Lvl,Inside,NAmes,1Fam,1.5Fin,6,5,Gable,CBlock,1458,3,1,2010,Abnorml,78.0,VinylSd,WD,None,Attchd,None,1,0,0,912,0.0,192,1,0.083300005713306285,62,62,60,1,1.5,1,0.49999999999999994,0.86602540378443871,0,0,192,1,1,1,1,3,3,3,3,3,4,7,1,1,3,1,2,2,0,11.487607656985938,4,0,2,0
1428,10930,Bnk,Inside,NAmes,1Fam,1.5Fin,5,6,Gable,CBlock,1558,3,1,2008,Normal,60.0,MetalSd,WD,None,Attchd,None,1,580,0,913,0.63526834611171956,0,0,0.14254345837145471,46,63,58,1,2.5,1,0.86602540378443871,-0.49999999999999978,1,0,0,1,1,1,0,3,3,3,3,3,3,7,1,1,3,1,2,2,1,11.849397701591441,4,0,5,0
468,9480,Lvl,Inside,NAmes,1Fam,2Story,5,7,Gable,CBlock,1644,3,2,2007,Normal,79.0,MetalSd,WD,None,Attchd,Stone,1,386,0,728,0.53021978021978022,168,1,0.17341772151898735,65,65,12,1,1.5,1,1.2246467991473532e-16,-1.0,1,0,168,1,1,1,1,3,3,3,5,4,4,7,1,1,3,1,2,2,0,11.894780707439258,2,0,53,1
492,9490,Lvl,Inside,NAmes,1Fam,1.5Fin,6,7,Gable,CBlock,1578,3,2,2006,Normal,79.0,Wd Sdng,WD,MnPrv,Attchd,None,1,403,165,806,0.70471464019851116,32,1,0.16628029504741834,65,65,56,1,2.0,1,-0.86602540378443837,-0.50000000000000044,0,32,0,1,1,1,0,3,3,3,3,2,3,7,3,1,3,1,2,2,0,11.798104407203891,4,0,9,0
1029,9492,Lvl,Inside,NAmes,1Fam,1.5Fin,5,5,Gable,CBlock,1376,3,1,2007,Normal,79.0,WdShing,WD,None,Attchd,None,1,368,41,768,0.53255208333333337,0,0,0.14496418036241046,66,66,57,1,2.0,1,0.86602540378443871,-0.49999999999999978,1,0,0,1,1,1,1,3,3,3,3,3,4,7,4,1,3,1,2,2,0,11.561715629139661,4,0,9,0
198,25419,Lvl,Corner,NAmes,1Fam,2Story,8,4,Gable,PConc,3112,4,1,2006,Abnorml,174.0,Stucco,WD,GdPrv,Detchd,None,2,1036,184,1360,0.8970588235294118,568,1,0.12242810496085606,88,88,16,1,3.5,1,1.0,6.123233995736766e-17,0,552,16,1,1,1,1,4,4,3,4,4,5,7,2,1,3,1,2,2,0,12.367340793126296,2,0,72,0
1363,12513,Lvl,FR2,NAmes,1Fam,1.5Fin,4,4,Gable,BrkTil,1738,4,1,2009,Normal,73.0,VinylSd,WD,None,Attchd,None,1,0,0,715,0.0,55,1,0.13889554862942541,89,89,2,1,2.0,1,1.2246467991473532e-16,-1.0,1,0,55,1,1,1,1,3,4,3,4,3,4,7,1,1,2,1,2,2,0,11.560762794384388,2,0,87,0
963,2308,Lvl,Corner,NPkVill,TwnhsE,2Story,6,6,Gable,CBlock,1548,3,1,2007,Normal,24.0,Plywood,WD,None,Detchd,None,2,556,0,804,0.69154228855721389,48,1,0.6707105719237435,31,31,31,0,3.5,0,-0.49999999999999972,-0.86602540378443882,1,0,48,1,1,1,1,3,3,4,3,4,3,7,1,1,3,1,2,2,0,11.951180395901384,4,0,0,0
551,4043,Lvl,Inside,NPkVill,TwnhsE,1Story,6,6,Gable,CBlock,1069,2,0,2008,Abnorml,53.0,Plywood,COD,None,Attchd,None,2,559,0,1069,0.52291861552853136,255,1,0.26440761810536728,31,31,31,0,2.0,0,-0.8660254037844386,0.50000000000000011,0,200,55,1,1,1,1,3,3,4,3,3,0,7,1,1,3,2,2,2,0,11.849397701591441,4,0,0,0
127,4928,Lvl,Inside,NPkVill,TwnhsE,1Story,6,5,Gable,CBlock,958,2,1,2007,Normal,24.0,Plywood,WD,None,Attchd,None,2,120,0,1078,0.11131725417439703,205,1,0.19439935064935066,30,31,31,0,2.0,0,0.8660254037844386,0.50000000000000011,0,0,205,1,1,1,1,3,3,4,3,3,3,7,1,1,2,2,2,2,0,11.759785542901755,4,0,0,0
676,2289,Lvl,Inside,NPkVill,Twnhs,2Story,6,6,Gable,CBlock,1441,3,1,2009,Normal,24.0,Plywood,WD,None,Attchd,None,2,311,0,855,0.36374269005847953,28,1,0.62953254696373961,31,31,31,0,2.5,0,0.86602540378443871,-0.49999999999999978,1,0,28,1,1,1,1,3,3,3,3,3,3,7,1,1,3,1,2,2,0,11.908340237224891,4,0,0,0
1161,2280,Lvl,Inside,NPkVill,Twnhs,2Story,6,5,Gable,CBlock,1456,3,1,2010,Normal,24.0,Plywood,WD,None,Attchd,None,2,311,0,855,0.36374269005847953,26,1,0.63859649122807016,32,32,32,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,26,1,1,1,1,3,3,4,2,3,3,7,1,1,3,1,2,2,0,11.891361900690473,5,0,0,0
1432,4928,Lvl,Inside,NPkVill,TwnhsE,1Story,6,6,Gable,CBlock,958,2,0,2009,Normal,24.0,Plywood,WD,None,Attchd,None,2,958,0,958,1.0,60,1,0.19439935064935066,33,33,33,0,2.0,0,-0.8660254037844386,0.50000000000000011,0,0,60,1,1,1,1,3,3,4,3,3,0,7,1,1,2,2,2,2,0,11.875830958659597,4,0,0,0
1422,4043,Lvl,Inside,NPkVill,TwnhsE,1Story,6,5,Gable,CBlock,1069,2,1,2010,Normal,53.0,Plywood,WD,None,Attchd,None,2,360,0,1069,0.33676333021515437,220,1,0.26440761810536728,33,33,33,0,2.0,0,-0.49999999999999972,-0.86602540378443882,1,165,55,1,1,1,1,3,3,4,3,3,2,7,1,1,3,2,2,2,0,11.755871643580617,4,0,0,0
196,2280,Lvl,FR2,NPkVill,Twnhs,2Story,6,6,Gable,CBlock,1456,3,1,2009,Normal,24.0,Plywood,WD,None,Attchd,None,2,566,0,855,0.66198830409356724,87,1,0.63859649122807016,33,33,33,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,87,1,1,1,1,3,3,4,3,3,3,7,1,1,3,1,2,2,0,11.908340237224891,4,0,0,0
505,2308,Lvl,Inside,NPkVill,TwnhsE,2Story,6,5,Gable,CBlock,1322,3,1,2009,Normal,24.0,Plywood,WD,None,Attchd,None,2,257,495,855,0.87953216374269,260,1,0.57279029462738307,35,35,35,0,3.0,0,1.2246467991473532e-16,-1.0,1,0,260,1,1,1,1,3,3,3,3,3,2,7,3,1,3,1,2,2,0,11.898187865760873,4,0,0,0
1016,8400,Lvl,Inside,NWAmes,1Fam,2Story,8,6,Gable,PConc,1665,3,0,2009,Normal,70.0,VinylSd,WD,None,Attchd,None,2,643,0,810,0.79382716049382718,45,1,0.1982142857142857,8,8,8,0,3.5,0,-0.50000000000000044,0.86602540378443837,0,0,45,1,1,1,1,4,3,4,5,4,0,7,1,1,3,3,2,2,0,12.332705296463539,2,0,0,0
543,10140,Lvl,Inside,NWAmes,1Fam,1Story,7,5,Hip,PConc,1680,3,1,2009,Normal,78.0,VinylSd,WD,None,Attchd,None,2,144,1127,1650,0.77030303030303027,151,1,0.16568047337278108,11,11,10,1,3.0,1,1.2246467991473532e-16,-1.0,1,0,151,1,1,1,1,4,3,5,5,4,3,3,6,1,3,3,2,2,0,12.270220465353926,2,0,1,0
546,13837,Lvl,Corner,NWAmes,1Fam,1.5Fin,7,5,Gable,PConc,2183,4,0,2006,Normal,80.0,HdBoard,WD,None,Attchd,BrkFace,3,1002,202,1204,1.0,0,0,0.15776541157765411,18,18,18,0,2.5,0,0.8660254037844386,0.50000000000000011,0,0,0,1,1,1,1,4,4,4,4,4,0,7,2,1,2,1,2,2,0,12.341477282536376,2,0,0,0
246,10400,Lvl,Inside,NWAmes,1Fam,1Story,7,5,Gable,CBlock,1872,3,1,2006,Normal,80.0,Wd Sdng,WD,None,Attchd,BrkFace,2,929,0,1845,0.50352303523035236,236,1,0.18,18,18,18,0,2.5,0,1.2246467991473532e-16,-1.0,1,0,236,1,1,1,1,3,3,4,4,3,3,7,1,3,3,3,2,2,0,12.394624752074764,3,0,0,0
767,10421,Lvl,Inside,NWAmes,1Fam,2Story,7,5,Gable,CBlock,1714,3,1,2010,Normal,80.0,HdBoard,WD,MnPrv,Attchd,BrkFace,2,394,0,980,0.4020408163265306,450,1,0.16447557815948566,22,22,22,0,2.5,0,1.0,6.123233995736766e-17,0,156,294,1,1,1,1,3,3,4,3,3,3,7,1,1,3,1,2,2,0,12.188417710291453,4,0,0,0
1410,20544,Lvl,CulDSac,NWAmes,1Fam,2Story,7,6,Gable,CBlock,2093,3,1,2008,Normal,46.0,Plywood,WD,MnPrv,Attchd,BrkFace,2,0,0,791,0.0,427,1,0.10187889408099689,22,22,17,1,2.5,0,-0.50000000000000044,0.86602540378443837,0,0,427,1,1,1,1,3,4,4,4,3,3,7,1,1,2,3,2,2,0,12.2783933071098,2,0,5,0
339,14145,Lvl,Corner,NWAmes,1Fam,1Story,7,7,Gable,CBlock,1621,3,0,2006,Normal,91.0,Wd Sdng,WD,None,Attchd,None,2,213,0,1208,0.17632450331125829,153,1,0.11459879816189467,22,22,8,1,3.0,0,0.49999999999999994,-0.86602540378443871,1,0,153,1,1,1,1,4,3,4,5,4,0,7,1,2,3,2,2,2,0,12.218495165528731,2,0,14,0
1246,12090,Lvl,Inside,NWAmes,1Fam,SLvl,6,7,Hip,CBlock,1868,3,1,2007,Abnorml,78.0,VinylSd,WD,None,BuiltIn,BrkFace,2,0,0,585,0.0,527,1,0.15450785773366418,23,23,4,1,3.5,0,0.49999999999999994,0.86602540378443871,0,147,380,1,1,1,1,3,3,4,5,3,3,7,1,1,3,3,2,2,0,12.089538829274222,2,0,19,0
1430,12546,Lvl,Corner,NWAmes,1Fam,1Story,6,7,Gable,CBlock,1440,3,1,2007,Normal,80.0,MetalSd,WD,None,Attchd,BrkFace,2,678,0,1440,0.47083333333333333,99,1,0.11477761836441894,26,26,26,0,2.0,0,0.86602540378443871,-0.49999999999999978,1,99,0,1,1,1,1,4,4,4,5,4,3,7,1,1,2,3,2,2,0,12.116694834378958,1,0,0,0
925,10240,Lvl,Inside,NWAmes,1Fam,1Story,6,6,Gable,CBlock,1686,3,1,2006,Normal,79.0,Plywood,WD,None,Attchd,BrkFace,2,625,1061,1686,1.0,515,1,0.1646484375,26,26,26,0,3.0,0,0.49999999999999994,-0.86602540378443871,1,0,515,1,1,1,1,3,4,4,3,3,3,7,2,1,3,1,2,2,0,12.242886618652889,3,0,0,0
266,12090,Lvl,Inside,NWAmes,1Fam,1Story,6,6,Gable,CBlock,1422,3,1,2008,Normal,78.0,MetalSd,WD,GdPrv,Attchd,BrkFace,2,588,228,1422,0.57383966244725737,276,1,0.11761786600496278,27,27,27,0,2.0,0,1.2246467991473532e-16,-1.0,1,0,276,1,1,1,1,3,4,4,3,4,3,7,2,1,2,3,2,2,0,12.075394321888057,3,0,0,0
1440,11584,Lvl,Inside,NWAmes,1Fam,SLvl,7,6,Hip,CBlock,1725,3,1,2007,Normal,80.0,HdBoard,WD,None,Attchd,BrkFace,2,315,110,539,0.78849721706864562,304,1,0.14891229281767956,28,28,28,0,2.5,0,-0.50000000000000044,0.86602540378443837,0,216,88,1,1,1,1,3,3,3,3,3,3,7,3,1,3,2,2,2,0,12.190959007720126,4,0,0,0
1387,16692,Lvl,Inside,NWAmes,1Fam,2Story,7,5,Gable,CBlock,2784,5,2,2006,Normal,80.0,Plywood,WD,MnPrv,Attchd,BrkFace,2,790,469,1392,0.90445402298850575,552,1,0.1667864845434939,28,28,28,0,4.5,1,-0.49999999999999972,-0.86602540378443882,1,440,112,1,1,1,1,3,3,4,3,4,3,7,2,1,2,2,2,2,0,12.429216196844383,4,0,0,0
1045,9600,Lvl,Inside,NWAmes,1Fam,1Story,8,5,Hip,PConc,2524,4,1,2009,Normal,80.0,BrkFace,WD,MnPrv,Attchd,None,2,1104,0,2524,0.43740095087163233,594,1,0.26291666666666669,28,28,28,0,3.5,0,-0.49999999999999972,-0.86602540378443882,1,0,594,1,1,1,1,4,3,4,3,4,4,7,1,1,3,3,2,2,0,12.535376392672774,4,0,0,0
317,13005,Lvl,Corner,NWAmes,1Fam,2Story,7,7,Gable,CBlock,2353,4,1,2009,Normal,94.0,CemntBd,WD,GdPrv,Attchd,BrkFace,2,692,0,845,0.81893491124260354,483,1,0.18093041138023838,26,29,29,0,3.5,0,-0.86602540378443837,-0.50000000000000044,0,0,483,1,1,1,1,4,3,4,3,5,3,7,1,1,2,2,2,2,0,12.468436909997665,4,0,0,0
320,14115,Lvl,Inside,NWAmes,1Fam,SLvl,7,5,Gable,CBlock,1472,3,2,2009,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,1036,0,1372,0.75510204081632648,281,1,0.1042862203329791,29,29,29,0,3.0,0,1.2246467991473532e-16,-1.0,1,0,281,1,1,1,1,3,3,4,3,3,3,7,1,3,3,1,2,2,0,12.141534124392603,4,0,0,0
294,16659,Lvl,Corner,NWAmes,1Fam,2Story,7,7,Gable,CBlock,2263,3,1,2006,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,795,0,795,1.0,250,1,0.13584248754427036,29,29,12,1,3.5,0,1.0,6.123233995736766e-17,0,0,250,1,1,1,1,3,3,3,2,4,3,7,1,1,2,3,2,2,0,12.367340793126296,5,0,17,0
612,10395,Lvl,FR2,NWAmes,1Fam,SLvl,6,6,Gable,CBlock,1032,3,1,2007,Normal,80.0,HdBoard,WD,MnPrv,Attchd,BrkFace,2,605,0,1032,0.58624031007751942,0,0,0.099278499278499285,29,29,29,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,0,1,1,1,1,3,3,4,3,3,3,7,1,3,2,1,2,2,0,11.904967552746252,4,0,0,0
472,11952,Lvl,Inside,NWAmes,1Fam,2Story,7,6,Mansard,CBlock,1969,3,1,2007,Normal,92.0,WdShing,WD,None,Attchd,None,2,0,0,808,0.0,276,1,0.16474230254350736,30,30,30,0,2.5,0,-0.50000000000000044,0.86602540378443837,0,276,0,1,1,1,1,3,3,4,3,3,4,7,1,1,3,2,2,2,0,12.154779351142624,4,0,0,0
365,18800,Lvl,FR2,NWAmes,1Fam,2Story,6,5,Gable,PConc,1574,3,1,2006,Normal,80.0,HdBoard,WD,None,Attchd,BrkFace,2,712,0,796,0.89447236180904521,417,1,0.083723404255319142,30,30,30,0,3.5,0,-0.49999999999999972,-0.86602540378443882,1,0,417,1,1,1,1,3,3,4,3,3,3,7,1,2,2,3,2,2,0,12.154779351142624,4,0,0,0
125,17043,Lvl,CulDSac,NWAmes,1Fam,1Story,6,5,Gable,CBlock,1586,3,1,2009,Normal,48.0,HdBoard,WD,None,Attchd,None,2,0,0,1362,0.0,192,1,0.093058733790999243,30,30,11,1,2.0,0,0.49999999999999994,0.86602540378443871,0,0,192,1,1,1,1,3,4,4,3,3,3,7,1,1,2,1,2,2,0,12.106252310247962,3,0,19,0
1294,10140,Lvl,Inside,NWAmes,1Fam,2Story,7,5,Gable,PConc,1664,4,1,2006,Normal,78.0,HdBoard,WD,GdWo,Attchd,None,2,194,0,832,0.23317307692307693,287,1,0.1641025641025641,30,30,30,0,2.5,0,1.0,6.123233995736766e-17,0,259,28,1,1,1,1,3,3,4,3,3,3,7,1,1,3,2,2,2,0,12.000891794590137,4,0,0,0
926,15611,Lvl,Corner,NWAmes,1Fam,1Story,5,6,Gable,PConc,1126,3,0,2008,Abnorml,80.0,VinylSd,WD,None,Attchd,None,2,767,93,1126,0.7637655417406749,180,1,0.072128627250016009,31,31,31,0,2.5,0,1.0,6.123233995736766e-17,0,0,180,1,1,1,1,3,3,4,3,5,0,7,2,3,2,2,2,2,0,12.072541252905651,4,0,0,0
1004,11500,Lvl,Corner,NWAmes,Duplex,1Story,5,6,Gable,CBlock,1680,4,0,2007,Normal,80.0,VinylSd,WD,None,Detchd,BrkFace,2,0,0,1680,0.0,0,0,0.14608695652173914,31,31,31,0,2.0,1,1.2246467991473532e-16,-1.0,1,0,0,1,1,0,1,3,3,3,2,3,0,7,1,1,2,1,2,2,0,11.827042533619087,5,0,0,0
223,11475,Lvl,Inside,NWAmes,1Fam,2Story,6,6,Gable,CBlock,1552,3,1,2006,Normal,85.0,VinylSd,WD,MnPrv,Attchd,None,2,550,0,713,0.77138849929873776,417,1,0.13525054466230937,31,31,31,0,3.5,1,0.8660254037844386,0.50000000000000011,0,0,417,1,1,1,1,3,3,4,3,3,3,7,1,1,3,2,2,2,0,12.100156419938624,4,0,0,0
962,12227,Lvl,Corner,NWAmes,1Fam,2Story,6,7,Gable,CBlock,2872,4,1,2008,Normal,80.0,HdBoard,WD,None,Attchd,BrkFace,2,896,0,1330,0.67368421052631577,832,1,0.23488999754641368,31,31,13,1,3.5,0,-0.49999999999999972,-0.86602540378443882,1,0,832,1,1,1,1,3,4,4,3,3,3,7,1,1,2,3,2,2,0,12.513557345278134,3,0,18,0
1100,11880,Lvl,Inside,NWAmes,1Fam,1Story,7,5,Gable,CBlock,1601,3,1,2009,Abnorml,82.0,Plywood,COD,None,Attchd,BrkFace,2,704,0,1271,0.55389457120377661,0,0,0.13476430976430975,31,31,31,0,2.0,1,0.86602540378443871,-0.49999999999999978,1,0,0,1,1,1,1,3,3,4,3,3,3,7,1,1,2,2,2,2,0,11.964001084330445,4,0,0,0
989,12046,Lvl,Inside,NWAmes,1Fam,2Story,6,6,Gable,CBlock,2030,4,1,2007,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,156,0,848,0.18396226415094338,224,1,0.16852067076207869,31,31,31,0,2.5,0,1.2246467991473532e-16,-1.0,1,0,224,1,1,1,1,3,3,3,3,4,3,7,1,1,2,3,2,2,0,12.180754837545884,4,0,0,0
661,12384,Lvl,CulDSac,NWAmes,1Fam,2Story,7,7,Gable,CBlock,1935,3,1,2007,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,0,0,793,0.0,365,1,0.15625,31,31,31,0,2.5,0,-0.50000000000000044,0.86602540378443837,0,252,113,1,1,1,1,3,3,4,3,3,3,7,1,1,3,2,2,2,0,12.195517131590657,4,0,0,0
1205,10140,Lvl,Inside,NWAmes,1Fam,1Story,5,6,Gable,CBlock,1074,3,0,2006,Normal,78.0,HdBoard,WD,MnPrv,Attchd,None,2,788,0,1056,0.74621212121212122,88,1,0.1059171597633136,31,31,31,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,88,1,1,1,1,3,3,4,5,3,0,7,1,1,3,2,2,2,0,11.941455846009388,2,0,0,0
1112,10480,Lvl,Inside,NWAmes,1Fam,2Story,7,6,Hip,CBlock,1964,4,1,2008,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,403,0,803,0.50186799501868,69,1,0.18740458015267175,32,32,32,0,2.5,0,-1.0,-1.8369701987210297e-16,0,0,69,1,1,1,1,3,3,3,3,3,4,7,1,1,3,2,2,2,0,12.230765258120545,4,0,0,0
1457,13175,Lvl,Inside,NWAmes,1Fam,1Story,6,6,Gable,CBlock,2073,3,2,2010,Normal,85.0,Plywood,WD,MnPrv,Attchd,Stone,2,790,163,1542,0.61802853437094685,349,1,0.15734345351043644,32,32,22,1,3.0,0,0.8660254037844386,0.50000000000000011,0,0,349,1,1,1,1,3,3,4,3,3,3,6,3,1,3,1,2,2,0,12.254862809699606,4,0,10,0
811,10140,Lvl,Inside,NWAmes,1Fam,1Story,6,6,Hip,CBlock,1309,3,1,2006,Normal,78.0,HdBoard,WD,GdPrv,Attchd,BrkFace,2,663,377,1040,1.0,265,1,0.12909270216962523,32,32,7,1,2.5,0,0.49999999999999994,0.86602540378443871,0,0,265,1,1,1,1,3,3,3,2,4,2,7,2,1,3,2,2,2,0,12.106252310247962,5,0,25,0
746,8963,Lvl,Inside,NWAmes,1Fam,2Story,8,9,Hip,CBlock,2715,4,2,2008,Normal,80.0,VinylSd,WD,None,BuiltIn,BrkFace,2,575,80,1142,0.5735551663747811,204,1,0.30291197143813453,14,32,12,1,4.0,0,-0.49999999999999972,-0.86602540378443882,1,0,204,1,1,1,1,5,4,3,5,4,3,7,5,1,2,3,2,2,0,12.610870864650634,1,0,20,0
422,16635,Lvl,FR2,NWAmes,1Fam,1Story,6,7,Gable,CBlock,1602,3,1,2009,Normal,80.0,CemntBd,WD,None,Attchd,Stone,2,1246,0,1602,0.77777777777777779,240,1,0.096302975653742115,32,32,9,1,2.5,0,1.2246467991473532e-16,-1.0,1,0,240,1,1,1,1,4,3,4,4,4,3,7,1,1,2,3,2,2,0,12.2783933071098,3,0,23,0
1336,9650,Lvl,Inside,NWAmes,1Fam,1Story,6,5,Gable,CBlock,1334,2,1,2009,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,686,0,1350,0.50814814814814813,16,1,0.13823834196891191,32,32,32,0,2.5,0,0.86602540378443871,-0.49999999999999978,1,0,16,1,1,1,1,3,3,4,3,3,3,7,1,1,3,2,2,2,0,12.031123843065632,4,0,0,0
633,11900,Lvl,Inside,NWAmes,1Fam,1Story,7,5,Hip,CBlock,1411,3,1,2009,Family,85.0,Plywood,WD,None,Attchd,BrkFace,2,822,0,1386,0.59307359307359309,192,1,0.11857142857142858,32,32,32,0,2.0,0,0.86602540378443871,-0.49999999999999978,1,0,192,1,1,1,1,3,4,3,3,3,3,7,1,1,3,3,2,2,0,11.320553572322773,3,0,0,0
1056,11361,Lvl,Inside,NWAmes,1Fam,1Story,6,5,Gable,CBlock,1523,3,1,2008,Abnorml,104.0,Plywood,COD,MnPrv,Attchd,BrkFace,2,644,0,1193,0.539815590947192,189,1,0.13405510078338173,32,32,32,0,2.5,0,0.49999999999999994,-0.86602540378443871,1,189,0,1,1,1,1,3,3,4,3,3,3,7,1,1,3,3,2,2,0,12.100712129872347,4,0,0,0
110,11751,Lvl,Inside,NWAmes,1Fam,1Story,6,6,Hip,CBlock,1844,3,1,2010,Normal,105.0,Plywood,COD,MnPrv,Attchd,BrkFace,2,705,0,1844,0.38232104121475052,122,1,0.15692281507956771,33,33,33,0,2.0,0,0.49999999999999994,0.86602540378443871,0,0,122,1,1,1,1,3,3,4,5,3,3,7,1,1,2,2,2,2,0,12.154779351142624,2,0,0,0
101,10603,Lvl,Inside,NWAmes,1Fam,1Story,6,7,Gable,PConc,1610,3,2,2010,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,1200,0,1610,0.74534161490683226,236,1,0.15184381778741865,33,33,9,1,3.0,0,0.8660254037844386,0.50000000000000011,0,0,236,1,1,1,1,3,3,3,4,4,3,7,1,2,2,2,2,2,0,12.230765258120545,3,0,24,0
1142,10304,Lvl,CulDSac,NWAmes,1Fam,2Story,5,7,Gable,CBlock,1868,4,1,2009,Normal,80.0,Plywood,WD,None,Attchd,BrkFace,2,381,0,780,0.48846153846153845,544,1,0.18128881987577639,33,33,33,0,3.5,0,-0.8660254037844386,0.50000000000000011,0,0,544,1,1,1,1,3,4,3,5,4,3,7,1,1,2,1,2,2,0,12.193493863323313,1,0,0,0
859,10400,Lvl,Inside,NWAmes,1Fam,1Story,7,5,Gable,CBlock,1370,3,1,2009,Family,80.0,HdBoard,WD,MnPrv,Attchd,BrkFace,2,0,0,1090,0.0,0,0,0.13173076923076923,33,33,33,0,2.0,0,1.2246467991473532e-16,-1.0,1,0,0,1,1,1,1,3,3,4,3,3,3,7,1,1,3,2,2,2,0,11.931635799828413,4,0,0,0
456,9600,Lvl,Inside,NWAmes,1Fam,1Story,7,6,Hip,CBlock,1242,3,1,2007,Normal,80.0,HdBoard,WD,None,Attchd,BrkFace,2,916,0,1242,0.7375201288244766,0,0,0.129375,34,34,34,0,1.5,0,-1.0,-1.8369701987210297e-16,0,0,0,1,1,1,1,3,3,3,2,3,3,7,1,1,3,1,2,2,0,12.075394321888057,5,0,0,0
1160,9120,Lvl,Inside,NWAmes,1Fam,2Story,6,6,Hip,CBlock,1876,4,1,2008,Normal,76.0,HdBoard,WD,None,Attchd,BrkFace,2,442,0,901,0.49056603773584906,69,1,0.20570175438596491,34,34,34,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,69,1,1,1,1,4,3,3,3,4,3,7,1,1,3,2,2,2,0,12.128111104060462,4,0,0,0
